status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Alovera,19024,Pinto,28113,driving,pessimistic,69315,2681,3201,1530000000
OK,Alovera,19024,Pozuelo de Alarcón,28115,driving,pessimistic,66978,2765,3365,1530000000
OK,Alovera,19024,Rivas-Vaciamadrid,28123,driving,pessimistic,53075,2318,2779,1530000000
OK,Alovera,19024,Las Rozas de Madrid,28127,driving,pessimistic,71686,2919,3487,1530000000
OK,Alovera,19024,San Agustín del Guadalix,28129,driving,pessimistic,55104,2331,2729,1530000000
OK,Alovera,19024,San Fernando de Henares,28130,driving,pessimistic,40116,1681,2016,1530000000
OK,Alovera,19024,San Sebastián de los Reyes,28134,driving,pessimistic,45338,2090,2423,1530000000
OK,Alovera,19024,Los Santos de la Humosa,28137,driving,pessimistic,17199,924,1073,1530000000
OK,Alovera,19024,Soto del Real,28144,driving,pessimistic,82397,3372,4099,1530000000
OK,Alovera,19024,Torrejón de Ardoz,28148,driving,pessimistic,30617,1643,2031,1530000000
OK,Alovera,19024,Torres de la Alameda,28154,driving,pessimistic,34965,1664,1978,1530000000
OK,Alovera,19024,Valdeavero,28156,driving,pessimistic,15671,1216,1283,1530000000
OK,Alovera,19024,Valdemoro,28161,driving,pessimistic,72437,2771,3322,1530000000
OK,Alovera,19024,Velilla de San Antonio,28167,driving,pessimistic,40069,1987,2350,1530000000
OK,Alovera,19024,Villalbilla,28172,driving,pessimistic,34460,1818,2175,1530000000
OK,Alovera,19024,Villanueva de la Cañada,28176,driving,pessimistic,89828,3710,4436,1530000000
OK,Alovera,19024,Villaviciosa de Odón,28181,driving,pessimistic,79437,3284,3843,1530000000
OK,Alovera,19024,Lozoyuela-Navas-Sieteiglesias,28901,driving,pessimistic,87028,3249,3875,1530000000
OK,Alovera,19024,Tres Cantos,28903,driving,pessimistic,61719,2583,3129,1530000000
OK,Azuqueca de Henares,19046,Ajalvir,28002,driving,pessimistic,27556,1455,1761,1530000000
OK,Azuqueca de Henares,19046,El Alamo,28004,driving,pessimistic,85785,3551,4197,1530000000
OK,Azuqueca de Henares,19046,Alcalá de Henares,28005,driving,pessimistic,14366,1284,1676,1530000000
OK,Azuqueca de Henares,19046,Alcobendas,28006,driving,pessimistic,39579,1948,2310,1530000000
OK,Azuqueca de Henares,19046,Alcorcón,28007,driving,pessimistic,61846,2779,3302,1530000000
OK,Azuqueca de Henares,19046,Aldea del Fresno,28008,driving,pessimistic,98885,4257,5042,1530000000
OK,Azuqueca de Henares,19046,Algete,28009,driving,pessimistic,35749,1683,2013,1530000000
OK,Azuqueca de Henares,19046,Ambite,28011,driving,pessimistic,41533,2442,2701,1530000000
OK,Azuqueca de Henares,19046,Anchuelo,28012,driving,pessimistic,18464,1331,1509,1530000000
OK,Azuqueca de Henares,19046,Aranjuez,28013,driving,pessimistic,87734,3683,4474,1530000000
OK,Azuqueca de Henares,19046,Arganda del Rey,28014,driving,pessimistic,41222,2058,2469,1530000000
OK,Azuqueca de Henares,19046,Arroyomolinos,28015,driving,pessimistic,77064,3262,3831,1530000000
OK,Azuqueca de Henares,19046,El Atazar,28016,driving,pessimistic,68437,4110,4479,1530000000
OK,Azuqueca de Henares,19046,El Berrueco,28021,driving,pessimistic,79036,3164,3671,1530000000
OK,Azuqueca de Henares,19046,Boadilla del Monte,28022,driving,pessimistic,71542,2925,3461,1530000000
OK,Azuqueca de Henares,19046,Braojos,28024,driving,pessimistic,96306,3738,4347,1530000000
OK,Azuqueca de Henares,19046,Brunete,28026,driving,pessimistic,82086,3533,4147,1530000000
OK,Azuqueca de Henares,19046,Camarma de Esteruelas,28032,driving,pessimistic,10555,803,847,1530000000
OK,Azuqueca de Henares,19046,Campo Real,28033,driving,pessimistic,40482,2186,2597,1530000000
OK,Azuqueca de Henares,19046,Cenicientos,28037,driving,pessimistic,139121,6070,6932,1530000000
OK,Azuqueca de Henares,19046,Cercedilla,28038,driving,pessimistic,95240,4258,5038,1530000000
OK,Azuqueca de Henares,19046,Ciempozuelos,28040,driving,pessimistic,74796,3283,3939,1530000000
OK,Azuqueca de Henares,19046,Cobeña,28041,driving,pessimistic,30979,1578,1864,1530000000
OK,Azuqueca de Henares,19046,Colmenar del Arroyo,28042,driving,pessimistic,104683,4176,4917,1530000000
OK,Azuqueca de Henares,19046,Colmenar de Oreja,28043,driving,pessimistic,72737,3345,3987,1530000000
OK,Azuqueca de Henares,19046,Colmenarejo,28044,driving,pessimistic,83207,3781,4484,1530000000
OK,Azuqueca de Henares,19046,Colmenar Viejo,28045,driving,pessimistic,67894,3087,3690,1530000000
OK,Azuqueca de Henares,19046,Collado Mediano,28046,driving,pessimistic,93697,3907,4662,1530000000
