status,distance,duration,origin,destination,mode,traffic,departure_time,origin_ine_code,dest_ine_code,duration_in_traffic
OK,87051,3524,"19200 Azuqueca de Henares, Guadalajara, Spain","28400 Collado Villalba, Madrid, Spain",driving,best_guess,1530000000,19046,28047,3641
OK,33369,2053,"19200 Azuqueca de Henares, Guadalajara, Spain","28811 Corpa, Madrid, Spain",driving,best_guess,1530000000,19046,28048,2126
OK,36056,1733,"19200 Azuqueca de Henares, Guadalajara, Spain","Coslada, Madrid, Spain",driving,best_guess,1530000000,19046,28049,1758
OK,80453,3367,"19200 Azuqueca de Henares, Guadalajara, Spain","28978 Cubas de la Sagra, Madrid, Spain",driving,best_guess,1530000000,19046,28050,3434
OK,71878,3475,"19200 Azuqueca de Henares, Guadalajara, Spain","28370 Chinchón, Madrid, Spain",driving,best_guess,1530000000,19046,28052,3621
OK,25145,1363,"19200 Azuqueca de Henares, Guadalajara, Spain","28814 Daganzo de Arriba, Madrid, Spain",driving,best_guess,1530000000,19046,28053,1419
OK,31189,1556,"19200 Azuqueca de Henares, Guadalajara, Spain","28815 Fresno de Torote, Madrid, Spain",driving,best_guess,1530000000,19046,28057,1623
OK,69344,2854,"19200 Azuqueca de Henares, Guadalajara, Spain","Fuenlabrada, Madrid, Spain",driving,best_guess,1530000000,19046,28058,2897
OK,39754,1898,"19200 Azuqueca de Henares, Guadalajara, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",driving,best_guess,1530000000,19046,28059,1967
OK,78538,3289,"19200 Azuqueca de Henares, Guadalajara, Spain","28597 Fuentidueña de Tajo, Madrid, Spain",driving,best_guess,1530000000,19046,28060,3371
OK,82378,3801,"19200 Azuqueca de Henares, Guadalajara, Spain","Galapagar, Madrid, Spain",driving,best_guess,1530000000,19046,28061,3908
OK,59292,2711,"19200 Azuqueca de Henares, Guadalajara, Spain","Getafe, Madrid, Spain",driving,best_guess,1530000000,19046,28065,2760
OK,83084,3284,"19200 Azuqueca de Henares, Guadalajara, Spain","28971 Griñón, Madrid, Spain",driving,best_guess,1530000000,19046,28066,3363
OK,73234,3019,"19200 Azuqueca de Henares, Guadalajara, Spain","28794 Guadalix de la Sierra, Madrid, Spain",driving,best_guess,1530000000,19046,28067,3119
OK,94834,4025,"19200 Azuqueca de Henares, Guadalajara, Spain","Guadarrama, 28440, Madrid, Spain",driving,best_guess,1530000000,19046,28068,4148
OK,72472,3088,"19200 Azuqueca de Henares, Guadalajara, Spain","Humanes de Madrid, Madrid, Spain",driving,best_guess,1530000000,19046,28073,3159
OK,64707,2759,"19200 Azuqueca de Henares, Guadalajara, Spain","Leganés, Madrid, Spain",driving,best_guess,1530000000,19046,28074,2806
OK,31596,1615,"19200 Azuqueca de Henares, Guadalajara, Spain","28890 Loeches, Madrid, Spain",driving,best_guess,1530000000,19046,28075,1680
OK,49139,2714,"19200 Azuqueca de Henares, Guadalajara, Spain","Madrid, Spain",driving,best_guess,1530000000,19046,28079,2899
OK,49174,2730,"19200 Azuqueca de Henares, Guadalajara, Spain","Centro, Madrid, Spain",driving,best_guess,1530000000,19046,28079-01,2934
OK,51125,2343,"19200 Azuqueca de Henares, Guadalajara, Spain","Arganzuela, Madrid, Spain",driving,best_guess,1530000000,19046,28079-02,2369
OK,46166,2268,"19200 Azuqueca de Henares, Guadalajara, Spain","Retiro, Madrid, Spain",driving,best_guess,1530000000,19046,28079-03,2304
OK,44149,2344,"19200 Azuqueca de Henares, Guadalajara, Spain","Salamanca, Madrid, Spain",driving,best_guess,1530000000,19046,28079-04,2647
OK,182013,6932,"19200 Azuqueca de Henares, Guadalajara, Spain","05141 Chamartín, Ávila, Spain",driving,best_guess,1530000000,19046,28079-05,7099
OK,46136,2536,"19200 Azuqueca de Henares, Guadalajara, Spain","Tetuán, Madrid, Spain",driving,best_guess,1530000000,19046,28079-06,2729
OK,45685,2488,"19200 Azuqueca de Henares, Guadalajara, Spain","Chamberí, Madrid, Spain",driving,best_guess,1530000000,19046,28079-07,2743
OK,59833,2830,"19200 Azuqueca de Henares, Guadalajara, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,best_guess,1530000000,19046,28079-08,2985
OK,60679,2523,"19200 Azuqueca de Henares, Guadalajara, Spain","Moncloa - Aravaca, Madrid, Spain",driving,best_guess,1530000000,19046,28079-09,2622
OK,54357,2821,"19200 Azuqueca de Henares, Guadalajara, Spain","Latina, Madrid, Spain",driving,best_guess,1530000000,19046,28079-10,2853
OK,54992,2650,"19200 Azuqueca de Henares, Guadalajara, Spain","Carabanchel, Madrid, Spain",driving,best_guess,1530000000,19046,28079-11,2675
OK,52902,2534,"19200 Azuqueca de Henares, Guadalajara, Spain","Usera, Madrid, Spain",driving,best_guess,1530000000,19046,28079-12,2571
OK,48151,2316,"19200 Azuqueca de Henares, Guadalajara, Spain","Puente de Vallecas, Madrid, Spain",driving,best_guess,1530000000,19046,28079-13,2348
OK,44692,2074,"19200 Azuqueca de Henares, Guadalajara, Spain","Moratalaz, 28030 Madrid, Spain",driving,best_guess,1530000000,19046,28079-14,2114
OK,40212,1885,"19200 Azuqueca de Henares, Guadalajara, Spain","Ciudad Lineal, Madrid, Spain",driving,best_guess,1530000000,19046,28079-15,1927
OK,40136,1913,"19200 Azuqueca de Henares, Guadalajara, Spain","Hortaleza, Madrid, Spain",driving,best_guess,1530000000,19046,28079-16,1958
OK,53644,2580,"19200 Azuqueca de Henares, Guadalajara, Spain","Villaverde, Madrid, Spain",driving,best_guess,1530000000,19046,28079-17,2635
OK,45081,1761,"19200 Azuqueca de Henares, Guadalajara, Spain","Villa de Vallecas, Madrid, Spain",driving,best_guess,1530000000,19046,28079-18,1796
OK,44407,2190,"19200 Azuqueca de Henares, Guadalajara, Spain","Vicálvaro, Madrid, Spain",driving,best_guess,1530000000,19046,28079-19,2223
OK,39390,1977,"19200 Azuqueca de Henares, Guadalajara, Spain","San Blas, Madrid, Spain",driving,best_guess,1530000000,19046,28079-20,2018
OK,37706,1852,"19200 Azuqueca de Henares, Guadalajara, Spain","Barajas, 28042 Madrid, Spain",driving,best_guess,1530000000,19046,28079-21,1896
OK,66715,2850,"19200 Azuqueca de Henares, Guadalajara, Spain","Majadahonda, Madrid, Spain",driving,best_guess,1530000000,19046,28080,2956
OK,5750,433,"19200 Azuqueca de Henares, Guadalajara, Spain","28880 Meco, Madrid, Spain",driving,best_guess,1530000000,19046,28083,444
OK,30665,1615,"19200 Azuqueca de Henares, Guadalajara, Spain","Mejorada del Campo, Madrid, Spain",driving,best_guess,1530000000,19046,28084,1671
OK,76753,3063,"19200 Azuqueca de Henares, Guadalajara, Spain","28950 Moraleja de Enmedio, Madrid, Spain",driving,best_guess,1530000000,19046,28089,3147
OK,86397,3728,"19200 Azuqueca de Henares, Guadalajara, Spain","Moralzarzal, Madrid, Spain",driving,best_guess,1530000000,19046,28090,3868
OK,68947,3122,"19200 Azuqueca de Henares, Guadalajara, Spain","Móstoles, Madrid, Spain",driving,best_guess,1530000000,19046,28092,3165
OK,96123,4122,"19200 Azuqueca de Henares, Guadalajara, Spain","28212 Navalagamella, Madrid, Spain",driving,best_guess,1530000000,19046,28095,4259
OK,80476,3335,"19200 Azuqueca de Henares, Guadalajara, Spain","Navalcarnero, 28600, Madrid, Spain",driving,best_guess,1530000000,19046,28096,3385
OK,47198,2363,"19200 Azuqueca de Henares, Guadalajara, Spain","28514 Nuevo Baztán, Madrid, Spain",driving,best_guess,1530000000,19046,28100,2482
OK,38220,1734,"19200 Azuqueca de Henares, Guadalajara, Spain","Paracuellos de Jarama, Madrid, Spain",driving,best_guess,1530000000,19046,28104,1770
OK,68754,2856,"19200 Azuqueca de Henares, Guadalajara, Spain","Parla, Madrid, Spain",driving,best_guess,1530000000,19046,28106,2909
OK,63581,2521,"19200 Azuqueca de Henares, Guadalajara, Spain","28320 Pinto, Madrid, Spain",driving,best_guess,1530000000,19046,28113,2568
OK,61328,2614,"19200 Azuqueca de Henares, Guadalajara, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,best_guess,1530000000,19046,28115,2711
OK,47341,2157,"19200 Azuqueca de Henares, Guadalajara, Spain","Rivas-Vaciamadrid, Madrid, Spain",driving,best_guess,1530000000,19046,28123,2196
OK,66036,2768,"19200 Azuqueca de Henares, Guadalajara, Spain","Las Rozas, Madrid, Spain",driving,best_guess,1530000000,19046,28127,2868
OK,49455,2171,"19200 Azuqueca de Henares, Guadalajara, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,best_guess,1530000000,19046,28129,2222
