status,origin,origin_code,destination,destination_code,mode,traffic,distance,duration,duration_in_traffic,departure_time
OK,Azuqueca de Henares,19046,Boadilla del Monte,28022,bicycling,NA,76510,15703,15703,1530000000
OK,Azuqueca de Henares,19046,Braojos,28024,bicycling,NA,75834,17853,17853,1530000000
OK,Azuqueca de Henares,19046,Brunete,28026,bicycling,NA,89578,18162,18162,1530000000
OK,Azuqueca de Henares,19046,Camarma de Esteruelas,28032,bicycling,NA,11144,2233,2233,1530000000
OK,Azuqueca de Henares,19046,Campo Real,28033,bicycling,NA,34399,7743,7743,1530000000
OK,Azuqueca de Henares,19046,Cenicientos,28037,bicycling,NA,140202,28926,28926,1530000000
OK,Azuqueca de Henares,19046,Cercedilla,28038,bicycling,NA,86422,20124,20124,1530000000
OK,Azuqueca de Henares,19046,Ciempozuelos,28040,bicycling,NA,62080,12248,12248,1530000000
OK,Azuqueca de Henares,19046,Cobeña,28041,bicycling,NA,26451,5707,5707,1530000000
OK,Azuqueca de Henares,19046,Colmenar del Arroyo,28042,bicycling,NA,112363,23003,23003,1530000000
OK,Azuqueca de Henares,19046,Colmenar de Oreja,28043,bicycling,NA,64225,14014,14014,1530000000
OK,Azuqueca de Henares,19046,Colmenarejo,28044,bicycling,NA,94668,20130,20130,1530000000
OK,Azuqueca de Henares,19046,Colmenar Viejo,28045,bicycling,NA,56321,12662,12662,1530000000
OK,Azuqueca de Henares,19046,Collado Mediano,28046,bicycling,NA,81559,18150,18150,1530000000
OK,Azuqueca de Henares,19046,Collado Villalba,28047,bicycling,NA,82935,18057,18057,1530000000
OK,Azuqueca de Henares,19046,Corpa,28048,bicycling,NA,23499,5766,5766,1530000000
OK,Azuqueca de Henares,19046,Coslada,28049,bicycling,NA,35886,6945,6945,1530000000
OK,Azuqueca de Henares,19046,Cubas de la Sagra,28050,bicycling,NA,78826,15040,15040,1530000000
OK,Azuqueca de Henares,19046,Chinchón,28052,bicycling,NA,62979,13584,13584,1530000000
OK,Azuqueca de Henares,19046,Daganzo de Arriba,28053,bicycling,NA,19629,4411,4411,1530000000
OK,Azuqueca de Henares,19046,Fresno de Torote,28057,bicycling,NA,15857,3445,3445,1530000000
OK,Azuqueca de Henares,19046,Fuenlabrada,28058,bicycling,NA,68254,13833,13833,1530000000
OK,Azuqueca de Henares,19046,Fuente el Saz de Jarama,28059,bicycling,NA,27515,5912,5912,1530000000
OK,Azuqueca de Henares,19046,Fuentidueña de Tajo,28060,bicycling,NA,65273,13657,13657,1530000000
OK,Azuqueca de Henares,19046,Galapagar,28061,bicycling,NA,83091,18241,18241,1530000000
OK,Azuqueca de Henares,19046,Getafe,28065,bicycling,NA,60324,11530,11530,1530000000
OK,Azuqueca de Henares,19046,Griñón,28066,bicycling,NA,80224,15232,15232,1530000000
OK,Azuqueca de Henares,19046,Guadalix de la Sierra,28067,bicycling,NA,57248,12186,12186,1530000000
OK,Azuqueca de Henares,19046,Guadarrama,28068,bicycling,NA,87640,19300,19300,1530000000
OK,Azuqueca de Henares,19046,Humanes de Madrid,28073,bicycling,NA,71979,14631,14631,1530000000
OK,Azuqueca de Henares,19046,Leganés,28074,bicycling,NA,63494,12956,12956,1530000000
OK,Azuqueca de Henares,19046,Loeches,28075,bicycling,NA,28699,5856,5856,1530000000
OK,Azuqueca de Henares,19046,Madrid,28079,bicycling,NA,51162,10455,10455,1530000000
OK,Azuqueca de Henares,19046,Centro,28079-01,bicycling,NA,51654,10543,10543,1530000000
OK,Azuqueca de Henares,19046,Arganzuela,28079-02,bicycling,NA,56314,11140,11140,1530000000
OK,Azuqueca de Henares,19046,Retiro,28079-03,bicycling,NA,47974,9814,9814,1530000000
OK,Azuqueca de Henares,19046,Salamanca,28079-04,bicycling,NA,49385,10021,10021,1530000000
OK,Azuqueca de Henares,19046,Chamartín,28079-05,bicycling,NA,171145,38542,38542,1530000000
OK,Azuqueca de Henares,19046,Tetuán,28079-06,bicycling,NA,52237,10796,10796,1530000000
OK,Azuqueca de Henares,19046,Chamberí,28079-07,bicycling,NA,52361,10739,10739,1530000000
OK,Azuqueca de Henares,19046,Fuencarral-El Pardo,28079-08,bicycling,NA,55907,11774,11774,1530000000
OK,Azuqueca de Henares,19046,Moncloa-Aravaca,28079-09,bicycling,NA,63561,12608,12608,1530000000
OK,Azuqueca de Henares,19046,Latina,28079-10,bicycling,NA,60704,12254,12254,1530000000
OK,Azuqueca de Henares,19046,Carabanchel,28079-11,bicycling,NA,59710,12397,12397,1530000000
OK,Azuqueca de Henares,19046,Usera,28079-12,bicycling,NA,55601,11094,11094,1530000000
OK,Azuqueca de Henares,19046,Puente de Vallecas,28079-13,bicycling,NA,50203,9906,9906,1530000000
OK,Azuqueca de Henares,19046,Moratalaz,28079-14,bicycling,NA,46374,9334,9334,1530000000
OK,Azuqueca de Henares,19046,Ciudad Lineal,28079-15,bicycling,NA,47063,9630,9630,1530000000
OK,Azuqueca de Henares,19046,Hortaleza,28079-16,bicycling,NA,46328,9456,9456,1530000000
OK,Azuqueca de Henares,19046,Villaverde,28079-17,bicycling,NA,57073,11416,11416,1530000000
OK,Azuqueca de Henares,19046,Villa de Vallecas,28079-18,bicycling,NA,44652,8560,8560,1530000000
OK,Azuqueca de Henares,19046,Vicálvaro,28079-19,bicycling,NA,41592,8073,8073,1530000000
OK,Azuqueca de Henares,19046,San Blas - Canillejas,28079-20,bicycling,NA,42046,8432,8432,1530000000
