status,distance,duration,duration_in_traffic,origin,destination,mode,traffic,departure_time
OK,26473,1921,2011,"Alcala de Henares, Madrid, Spain","28510 Campo Real, Madrid, Spain",driving,best_guess,1530000000
OK,37704,2441,2519,"Alcala de Henares, Madrid, Spain","28560 Carabaña, Madrid, Spain",driving,best_guess,1530000000
OK,64568,2900,2951,"Alcala de Henares, Madrid, Spain","Casarrubuelos, 28977, Madrid, Spain",driving,best_guess,1530000000
OK,82470,4112,4217,"Alcala de Henares, Madrid, Spain","Cercedilla, Madrid, Spain",driving,best_guess,1530000000
OK,61226,3062,3132,"Alcala de Henares, Madrid, Spain","28350 Ciempozuelos, Madrid, Spain",driving,best_guess,1530000000
OK,18434,1301,1345,"Alcala de Henares, Madrid, Spain","28863 Cobeña, Madrid, Spain",driving,best_guess,1530000000
OK,91113,3954,4043,"Alcala de Henares, Madrid, Spain","28213 Colmenar del Arroyo, Madrid, Spain",driving,best_guess,1530000000
OK,58728,3079,3208,"Alcala de Henares, Madrid, Spain","28380 Colmenar de Oreja, Madrid, Spain",driving,best_guess,1530000000
OK,70437,3637,3688,"Alcala de Henares, Madrid, Spain","Colmenarejo, Madrid, Spain",driving,best_guess,1530000000
OK,55124,2945,3023,"Alcala de Henares, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",driving,best_guess,1530000000
OK,80927,3763,3820,"Alcala de Henares, Madrid, Spain","Collado Mediano, Madrid, Spain",driving,best_guess,1530000000
OK,74281,3382,3434,"Alcala de Henares, Madrid, Spain","28400 Collado Villalba, Madrid, Spain",driving,best_guess,1530000000
OK,15152,1533,1607,"Alcala de Henares, Madrid, Spain","28811 Corpa, Madrid, Spain",driving,best_guess,1530000000
OK,22486,1516,1527,"Alcala de Henares, Madrid, Spain","Coslada, Madrid, Spain",driving,best_guess,1530000000
OK,66883,3150,3194,"Alcala de Henares, Madrid, Spain","28978 Cubas de la Sagra, Madrid, Spain",driving,best_guess,1530000000
OK,57869,3211,3346,"Alcala de Henares, Madrid, Spain","28370 Chinchón, Madrid, Spain",driving,best_guess,1530000000
OK,12601,1089,1139,"Alcala de Henares, Madrid, Spain","28814 Daganzo de Arriba, Madrid, Spain",driving,best_guess,1530000000
OK,91496,4685,4743,"Alcala de Henares, Madrid, Spain","El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,52221,3173,3273,"Alcala de Henares, Madrid, Spain","28595 Estremera, Madrid, Spain",driving,best_guess,1530000000
OK,18645,1282,1342,"Alcala de Henares, Madrid, Spain","28815 Fresno de Torote, Madrid, Spain",driving,best_guess,1530000000
OK,55774,2637,2659,"Alcala de Henares, Madrid, Spain","Fuenlabrada, Madrid, Spain",driving,best_guess,1530000000
OK,27209,1624,1686,"Alcala de Henares, Madrid, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,64529,3025,3100,"Alcala de Henares, Madrid, Spain","28597 Fuentidueña de Tajo, Madrid, Spain",driving,best_guess,1530000000
OK,69608,3658,3702,"Alcala de Henares, Madrid, Spain","Galapagar, Madrid, Spain",driving,best_guess,1530000000
OK,82397,3791,3857,"Alcala de Henares, Madrid, Spain","Calle Carretas, 34, 28739 Gargantilla del Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,45722,2494,2523,"Alcala de Henares, Madrid, Spain","Getafe, Madrid, Spain",driving,best_guess,1530000000
OK,69514,3067,3122,"Alcala de Henares, Madrid, Spain","28971 Griñón, Madrid, Spain",driving,best_guess,1530000000
OK,61168,2984,3098,"Alcala de Henares, Madrid, Spain","28794 Guadalix de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,82064,3883,3941,"Alcala de Henares, Madrid, Spain","Guadarrama, 28440, Madrid, Spain",driving,best_guess,1530000000
OK,69814,3448,3516,"Alcala de Henares, Madrid, Spain","28240 Hoyo de Manzanares, Madrid, Spain",driving,best_guess,1530000000
OK,58902,2870,2922,"Alcala de Henares, Madrid, Spain","Humanes de Madrid, Madrid, Spain",driving,best_guess,1530000000
OK,51136,2541,2569,"Alcala de Henares, Madrid, Spain","Leganés, Madrid, Spain",driving,best_guess,1530000000
OK,17587,1351,1408,"Alcala de Henares, Madrid, Spain","28890 Loeches, Madrid, Spain",driving,best_guess,1530000000
OK,35568,2497,2675,"Alcala de Henares, Madrid, Spain","Madrid, Spain",driving,best_guess,1530000000
OK,35603,2512,2710,"Alcala de Henares, Madrid, Spain","Centro, Madrid, Spain",driving,best_guess,1530000000
OK,37555,2126,2137,"Alcala de Henares, Madrid, Spain","Arganzuela, Madrid, Spain",driving,best_guess,1530000000
OK,32596,2050,2076,"Alcala de Henares, Madrid, Spain","Retiro, Madrid, Spain",driving,best_guess,1530000000
OK,30579,2127,2409,"Alcala de Henares, Madrid, Spain","Salamanca, Madrid, Spain",driving,best_guess,1530000000
OK,169244,6789,6896,"Alcala de Henares, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,best_guess,1530000000
OK,32565,2319,2500,"Alcala de Henares, Madrid, Spain","Tetuán, Madrid, Spain",driving,best_guess,1530000000
OK,32115,2271,2514,"Alcala de Henares, Madrid, Spain","Chamberí, Madrid, Spain",driving,best_guess,1530000000
OK,47063,2688,2775,"Alcala de Henares, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,best_guess,1530000000
OK,47910,2381,2415,"Alcala de Henares, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,best_guess,1530000000
OK,40787,2604,2629,"Alcala de Henares, Madrid, Spain","Latina, Madrid, Spain",driving,best_guess,1530000000
OK,41421,2433,2447,"Alcala de Henares, Madrid, Spain","Carabanchel, Madrid, Spain",driving,best_guess,1530000000
OK,39331,2317,2339,"Alcala de Henares, Madrid, Spain","Usera, Madrid, Spain",driving,best_guess,1530000000
OK,34581,2099,2120,"Alcala de Henares, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,31121,1856,1883,"Alcala de Henares, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,best_guess,1530000000
OK,26641,1667,1699,"Alcala de Henares, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,best_guess,1530000000
OK,26566,1695,1731,"Alcala de Henares, Madrid, Spain","Hortaleza, Madrid, Spain",driving,best_guess,1530000000
OK,40074,2363,2404,"Alcala de Henares, Madrid, Spain","Villaverde, Madrid, Spain",driving,best_guess,1530000000
OK,31511,1544,1561,"Alcala de Henares, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,30836,1973,1988,"Alcala de Henares, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,best_guess,1530000000
OK,25820,1760,1784,"Alcala de Henares, Madrid, Spain","San Blas, Madrid, Spain",driving,best_guess,1530000000
OK,24136,1634,1666,"Alcala de Henares, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,best_guess,1530000000
OK,53945,2707,2750,"Alcala de Henares, Madrid, Spain","Majadahonda, Madrid, Spain",driving,best_guess,1530000000
OK,69184,3340,3454,"Alcala de Henares, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",driving,best_guess,1530000000
OK,11182,1061,1109,"Alcala de Henares, Madrid, Spain","28880 Meco, Madrid, Spain",driving,best_guess,1530000000
OK,16656,1351,1400,"Alcala de Henares, Madrid, Spain","Mejorada del Campo, Madrid, Spain",driving,best_guess,1530000000
OK,44717,2369,2434,"Alcala de Henares, Madrid, Spain","28710 El Molar, Madrid, Spain",driving,best_guess,1530000000
OK,86586,4102,4176,"Alcala de Henares, Madrid, Spain","Los Molinos, Madrid, Spain",driving,best_guess,1530000000
OK,63183,2846,2909,"Alcala de Henares, Madrid, Spain","28950 Moraleja de Enmedio, Madrid, Spain",driving,best_guess,1530000000
OK,73628,3586,3661,"Alcala de Henares, Madrid, Spain","Moralzarzal, Madrid, Spain",driving,best_guess,1530000000
OK,49945,2516,2571,"Alcala de Henares, Madrid, Spain","28530 Morata de Tajuña, Madrid, Spain",driving,best_guess,1530000000
OK,55376,2905,2933,"Alcala de Henares, Madrid, Spain","Móstoles, Madrid, Spain",driving,best_guess,1530000000
OK,86163,4464,4580,"Alcala de Henares, Madrid, Spain","Calle Dos Castillas, 3, 28470 Cercedilla, Madrid, Spain",driving,best_guess,1530000000
OK,60968,3124,3196,"Alcala de Henares, Madrid, Spain","28729 Navalafuente, Madrid, Spain",driving,best_guess,1530000000
OK,66906,3118,3151,"Alcala de Henares, Madrid, Spain","Navalcarnero, 28600, Madrid, Spain",driving,best_guess,1530000000
OK,20640,1735,2061,"Alcala de Henares, Madrid, Spain","28514 Nuevo Baztán, Madrid, Spain",driving,best_guess,1530000000
OK,25512,2162,2490,"Alcala de Henares, Madrid, Spain","28515 Olmeda de las Fuentes, Madrid, Spain",driving,best_guess,1530000000
OK,37033,2341,2413,"Alcala de Henares, Madrid, Spain","28570 Orusco de Tajuña, Madrid, Spain",driving,best_guess,1530000000
OK,20478,1557,1596,"Alcala de Henares, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,55183,2638,2675,"Alcala de Henares, Madrid, Spain","Parla, Madrid, Spain",driving,best_guess,1530000000
OK,59435,3264,3419,"Alcala de Henares, Madrid, Spain","28189 Patones, Madrid, Spain",driving,best_guess,1530000000
OK,46918,2475,2553,"Alcala de Henares, Madrid, Spain","28723 Pedrezuela, Madrid, Spain",driving,best_guess,1530000000
OK,42418,2327,2415,"Alcala de Henares, Madrid, Spain","28540 Perales de Tajuña, Madrid, Spain",driving,best_guess,1530000000
OK,22707,1958,2044,"Alcala de Henares, Madrid, Spain","28812 Pezuela de las Torres, Madrid, Spain",driving,best_guess,1530000000
OK,50011,2304,2333,"Alcala de Henares, Madrid, Spain","28320 Pinto, Madrid, Spain",driving,best_guess,1530000000
OK,48559,2472,2505,"Alcala de Henares, Madrid, Spain","Pozuelo de Alarcón, Madrid, Spain",driving,best_guess,1530000000
OK,21312,1552,1633,"Alcala de Henares, Madrid, Spain","28813 Pozuelo del Rey, Madrid, Spain",driving,best_guess,1530000000
OK,108535,5567,5642,"Alcala de Henares, Madrid, Spain","28190 Puebla de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,103889,5204,5390,"Alcala de Henares, Madrid, Spain","Rascafría, Madrid, Spain",driving,best_guess,1530000000
OK,56655,2713,2786,"Alcala de Henares, Madrid, Spain","28721 Redueña, Madrid, Spain",driving,best_guess,1530000000
OK,27355,1850,1936,"Alcala de Henares, Madrid, Spain","28815 Ribatejada, Madrid, Spain",driving,best_guess,1530000000
OK,26314,2056,2092,"Alcala de Henares, Madrid, Spain","Rivas-Vaciamadrid, Madrid, Spain",driving,best_guess,1530000000
OK,53267,2626,2661,"Alcala de Henares, Madrid, Spain","Las Rozas, Madrid, Spain",driving,best_guess,1530000000
OK,123396,5511,5595,"Alcala de Henares, Madrid, Spain","28649 Rozas de Puerto Real, Madrid, Spain",driving,best_guess,1530000000
OK,37389,2137,2202,"Alcala de Henares, Madrid, Spain","28750 San Agustín del Guadalix, Madrid, Spain",driving,best_guess,1530000000
OK,20812,1302,1318,"Alcala de Henares, Madrid, Spain","San Fernando de Henares, 28830, Madrid, Spain",driving,best_guess,1530000000
OK,90938,4294,4353,"Alcala de Henares, Madrid, Spain","San Lorenzo de El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,51300,2695,2849,"Alcala de Henares, Madrid, Spain","28330 San Martín de la Vega, Madrid, Spain",driving,best_guess,1530000000
OK,109570,4979,5064,"Alcala de Henares, Madrid, Spain","28680 San Martín de Valdeiglesias, Madrid, Spain",driving,best_guess,1530000000
OK,30546,1814,1882,"Alcala de Henares, Madrid, Spain","San Sebastián de los Reyes, Madrid, Spain",driving,best_guess,1530000000
OK,16857,1473,1592,"Alcala de Henares, Madrid, Spain","28818 Santorcaz, Madrid, Spain",driving,best_guess,1530000000
OK,14347,1053,1107,"Alcala de Henares, Madrid, Spain","28817 Los Santos de la Humosa, Madrid, Spain",driving,best_guess,1530000000
OK,74163,3451,3501,"Alcala de Henares, Madrid, Spain","28609 Sevilla la Nueva, Madrid, Spain",driving,best_guess,1530000000
OK,63978,3077,3174,"Alcala de Henares, Madrid, Spain","28791 Soto del Real, Madrid, Spain",driving,best_guess,1530000000
OK,43770,2383,2469,"Alcala de Henares, Madrid, Spain","28160 Talamanca de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,36058,2434,2518,"Alcala de Henares, Madrid, Spain","28550 Tielmes, Madrid, Spain",driving,best_guess,1530000000
OK,10823,1238,1267,"Alcala de Henares, Madrid, Spain","Torrejón de Ardoz, Madrid, Spain",driving,best_guess,1530000000
OK,59816,2674,2714,"Alcala de Henares, Madrid, Spain","Torrejón de la Calzada, Madrid, Spain",driving,best_guess,1530000000
OK,53946,2962,3105,"Alcala de Henares, Madrid, Spain","28180 Torrelaguna, Madrid, Spain",driving,best_guess,1530000000
OK,63457,3015,3056,"Alcala de Henares, Madrid, Spain","28250 Torrelodones, Madrid, Spain",driving,best_guess,1530000000
OK,58270,3261,3414,"Alcala de Henares, Madrid, Spain","28189 Torremocha de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,11617,1322,1390,"Alcala de Henares, Madrid, Spain","28813 Torres de la Alameda, Madrid, Spain",driving,best_guess,1530000000
OK,24643,2030,2122,"Alcala de Henares, Madrid, Spain","Valdeavero, Madrid, Spain",driving,best_guess,1530000000
OK,74704,3577,3638,"Alcala de Henares, Madrid, Spain","28210 Valdemorillo, Madrid, Spain",driving,best_guess,1530000000
OK,53133,2392,2425,"Alcala de Henares, Madrid, Spain","Valdemoro, Madrid, Spain",driving,best_guess,1530000000
OK,30204,1941,2029,"Alcala de Henares, Madrid, Spain","28130 Valdeolmos-Alalpardo, Madrid, Spain",driving,best_guess,1530000000
OK,38198,2136,2207,"Alcala de Henares, Madrid, Spain","28150 Valdetorres de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,29956,2088,2169,"Alcala de Henares, Madrid, Spain","28511 Valdilecha, Madrid, Spain",driving,best_guess,1530000000
OK,13028,1286,1342,"Alcala de Henares, Madrid, Spain","28812 Valverde de Alcalá, Madrid, Spain",driving,best_guess,1530000000
OK,20327,1560,1596,"Alcala de Henares, Madrid, Spain","Velilla de San Antonio, Madrid, Spain",driving,best_guess,1530000000
OK,49097,2487,2550,"Alcala de Henares, Madrid, Spain","28722 El Vellón, Madrid, Spain",driving,best_guess,1530000000
OK,53789,2593,2665,"Alcala de Henares, Madrid, Spain","28729 Venturada, Madrid, Spain",driving,best_guess,1530000000
OK,96368,4640,4741,"Alcala de Henares, Madrid, Spain","28630 Villa del Prado, Madrid, Spain",driving,best_guess,1530000000
OK,10509,1138,1201,"Alcala de Henares, Madrid, Spain","28810 Villalbilla, Madrid, Spain",driving,best_guess,1530000000
OK,64464,3203,3287,"Alcala de Henares, Madrid, Spain","28598 Villamanrique de Tajo, Madrid, Spain",driving,best_guess,1530000000
OK,71409,3417,3472,"Alcala de Henares, Madrid, Spain","28691 Villanueva de la Cañada, Madrid, Spain",driving,best_guess,1530000000
OK,66203,3456,3498,"Alcala de Henares, Madrid, Spain","Villanueva del Pardillo, 28229, Madrid, Spain",driving,best_guess,1530000000
OK,31767,2078,2165,"Alcala de Henares, Madrid, Spain","28512 Villar del Olmo, Madrid, Spain",driving,best_guess,1530000000
OK,53144,2777,2855,"Alcala de Henares, Madrid, Spain","28590 Villarejo de Salvanés, Madrid, Spain",driving,best_guess,1530000000
OK,60133,2908,2934,"Alcala de Henares, Madrid, Spain","Villaviciosa de Odón, Madrid, Spain",driving,best_guess,1530000000
OK,89028,4492,4644,"Alcala de Henares, Madrid, Spain","28293 Zarzalejo, Madrid, Spain",driving,best_guess,1530000000
OK,69313,3062,3132,"Alcala de Henares, Madrid, Spain","28752 Lozoyuela, Madrid, Spain",driving,best_guess,1530000000
OK,43300,2292,2329,"Alcala de Henares, Madrid, Spain","28760 Tres Cantos, Madrid, Spain",driving,best_guess,1530000000
OK,20383,1004,1035,"Alcobendas, Madrid, Spain","28864 Ajalvir, Madrid, Spain",driving,best_guess,1530000000
OK,59895,2503,2519,"Alcobendas, Madrid, Spain","28607 El Álamo, Madrid, Spain",driving,best_guess,1530000000
OK,33129,1926,2022,"Alcobendas, Madrid, Spain","Alcala de Henares, Madrid, Spain",driving,best_guess,1530000000
OK,0,0,7,"Alcobendas, Madrid, Spain","Alcobendas, Madrid, Spain",driving,best_guess,1530000000
OK,36081,1631,1644,"Alcobendas, Madrid, Spain","Alcorcón, Madrid, Spain",driving,best_guess,1530000000
OK,16738,944,966,"Alcobendas, Madrid, Spain","28110 Algete, Madrid, Spain",driving,best_guess,1530000000
OK,51185,2228,2251,"Alcobendas, Madrid, Spain","Alpedrete, Madrid, Spain",driving,best_guess,1530000000
OK,62960,2872,2916,"Alcobendas, Madrid, Spain","28300 Aranjuez, Madrid, Spain",driving,best_guess,1530000000
OK,41506,1824,1830,"Alcobendas, Madrid, Spain","Arganda del Rey, 28500, Madrid, Spain",driving,best_guess,1530000000
OK,51299,2116,2113,"Alcobendas, Madrid, Spain","28939 Arroyomolinos, Madrid, Spain",driving,best_guess,1530000000
OK,69544,3229,3254,"Alcobendas, Madrid, Spain","28194 Berzosa del Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,50947,2052,2079,"Alcobendas, Madrid, Spain","28192 El Berrueco, Madrid, Spain",driving,best_guess,1530000000
OK,45777,1777,1776,"Alcobendas, Madrid, Spain","Boadilla del Monte, Madrid, Spain",driving,best_guess,1530000000
OK,45429,2056,2101,"Alcobendas, Madrid, Spain","28413 El Boalo, Madrid, Spain",driving,best_guess,1530000000
OK,68217,2626,2645,"Alcobendas, Madrid, Spain","28737 Braojos, Madrid, Spain",driving,best_guess,1530000000
OK,46691,2029,2041,"Alcobendas, Madrid, Spain","28690 Brunete, Madrid, Spain",driving,best_guess,1530000000
OK,60399,2231,2257,"Alcobendas, Madrid, Spain","28730 Buitrago del Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,53003,2946,3103,"Alcobendas, Madrid, Spain","Bustarviejo, 28720, Madrid, Spain",driving,best_guess,1530000000
OK,40410,1708,1734,"Alcobendas, Madrid, Spain","28721 Cabanillas de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,45569,1949,1971,"Alcobendas, Madrid, Spain","28751 La Cabrera, Madrid, Spain",driving,best_guess,1530000000
OK,40564,1832,1843,"Alcobendas, Madrid, Spain","28816 Camarma de Esteruelas, Madrid, Spain",driving,best_guess,1530000000
OK,45724,2054,2065,"Alcobendas, Madrid, Spain","28510 Campo Real, Madrid, Spain",driving,best_guess,1530000000
OK,67274,2716,2731,"Alcobendas, Madrid, Spain","28743 Canencia, Madrid, Spain",driving,best_guess,1530000000
OK,51006,2387,2394,"Alcobendas, Madrid, Spain","Casarrubuelos, 28977, Madrid, Spain",driving,best_guess,1530000000
OK,103726,4550,4616,"Alcobendas, Madrid, Spain","28650 Cenicientos, Madrid, Spain",driving,best_guess,1530000000
OK,55257,2642,2712,"Alcobendas, Madrid, Spain","Cercedilla, Madrid, Spain",driving,best_guess,1530000000
OK,50023,2478,2522,"Alcobendas, Madrid, Spain","28350 Ciempozuelos, Madrid, Spain",driving,best_guess,1530000000
OK,18119,1081,1107,"Alcobendas, Madrid, Spain","28863 Cobeña, Madrid, Spain",driving,best_guess,1530000000
OK,69288,2671,2716,"Alcobendas, Madrid, Spain","28213 Colmenar del Arroyo, Madrid, Spain",driving,best_guess,1530000000
OK,43224,2166,2170,"Alcobendas, Madrid, Spain","Colmenarejo, Madrid, Spain",driving,best_guess,1530000000
OK,27911,1474,1510,"Alcobendas, Madrid, Spain","28770 Colmenar Viejo, Madrid, Spain",driving,best_guess,1530000000
OK,53714,2293,2319,"Alcobendas, Madrid, Spain","Collado Mediano, Madrid, Spain",driving,best_guess,1530000000
OK,47068,1912,1928,"Alcobendas, Madrid, Spain","28400 Collado Villalba, Madrid, Spain",driving,best_guess,1530000000
OK,18231,1016,1013,"Alcobendas, Madrid, Spain","Coslada, Madrid, Spain",driving,best_guess,1530000000
OK,53321,2637,2638,"Alcobendas, Madrid, Spain","28978 Cubas de la Sagra, Madrid, Spain",driving,best_guess,1530000000
OK,69649,3071,3161,"Alcobendas, Madrid, Spain","28370 Chinchón, Madrid, Spain",driving,best_guess,1530000000
OK,23416,1286,1315,"Alcobendas, Madrid, Spain","28814 Daganzo de Arriba, Madrid, Spain",driving,best_guess,1530000000
OK,64283,3215,3240,"Alcobendas, Madrid, Spain","El Escorial, Madrid, Spain",driving,best_guess,1530000000
OK,86167,3286,3315,"Alcobendas, Madrid, Spain","28595 Estremera, Madrid, Spain",driving,best_guess,1530000000
OK,29888,1516,1561,"Alcobendas, Madrid, Spain","28815 Fresno de Torote, Madrid, Spain",driving,best_guess,1530000000
OK,42631,2019,2052,"Alcobendas, Madrid, Spain","Fuenlabrada, Madrid, Spain",driving,best_guess,1530000000
OK,22949,1121,1158,"Alcobendas, Madrid, Spain","28140 Fuente el Saz de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,42395,2188,2198,"Alcobendas, Madrid, Spain","Galapagar, Madrid, Spain",driving,best_guess,1530000000
OK,64373,2616,2629,"Alcobendas, Madrid, Spain","28743 Garganta de los Montes, Madrid, Spain",driving,best_guess,1530000000
OK,66374,2713,2728,"Alcobendas, Madrid, Spain","Calle Carretas, 34, 28739 Gargantilla del Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,67786,2561,2580,"Alcobendas, Madrid, Spain","28737 Gascones, Madrid, Spain",driving,best_guess,1530000000
OK,31896,1823,1820,"Alcobendas, Madrid, Spain","Getafe, Madrid, Spain",driving,best_guess,1530000000
OK,53420,2313,2363,"Alcobendas, Madrid, Spain","28971 Griñón, Madrid, Spain",driving,best_guess,1530000000
OK,45144,1907,1974,"Alcobendas, Madrid, Spain","28794 Guadalix de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,54851,2413,2437,"Alcobendas, Madrid, Spain","Guadarrama, 28440, Madrid, Spain",driving,best_guess,1530000000
OK,78865,3174,3195,"Alcobendas, Madrid, Spain","28191 Horcajuelo de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,42601,1977,1995,"Alcobendas, Madrid, Spain","28240 Hoyo de Manzanares, Madrid, Spain",driving,best_guess,1530000000
OK,43321,2264,2291,"Alcobendas, Madrid, Spain","Humanes de Madrid, Madrid, Spain",driving,best_guess,1530000000
OK,38341,1791,1799,"Alcobendas, Madrid, Spain","Leganés, Madrid, Spain",driving,best_guess,1530000000
OK,39534,1824,1839,"Alcobendas, Madrid, Spain","28890 Loeches, Madrid, Spain",driving,best_guess,1530000000
OK,72358,2995,3039,"Alcobendas, Madrid, Spain","28742 Lozoya, Madrid, Spain",driving,best_guess,1530000000
OK,24002,1557,1659,"Alcobendas, Madrid, Spain","Madrid, Spain",driving,best_guess,1530000000
OK,23521,1452,1576,"Alcobendas, Madrid, Spain","Centro, Madrid, Spain",driving,best_guess,1530000000
OK,22184,1179,1173,"Alcobendas, Madrid, Spain","Arganzuela, Madrid, Spain",driving,best_guess,1530000000
OK,17230,1097,1106,"Alcobendas, Madrid, Spain","Retiro, Madrid, Spain",driving,best_guess,1530000000
OK,15727,1200,1328,"Alcobendas, Madrid, Spain","Salamanca, Madrid, Spain",driving,best_guess,1530000000
OK,142031,5319,5378,"Alcobendas, Madrid, Spain","05141 Chamartín, Ávila, Spain",driving,best_guess,1530000000
OK,11909,986,1052,"Alcobendas, Madrid, Spain","Tetuán, Madrid, Spain",driving,best_guess,1530000000
OK,14819,1206,1280,"Alcobendas, Madrid, Spain","Chamberí, Madrid, Spain",driving,best_guess,1530000000
OK,19850,1217,1228,"Alcobendas, Madrid, Spain","Fuencarral-El Pardo, 28048 Madrid, Spain",driving,best_guess,1530000000
OK,20697,911,906,"Alcobendas, Madrid, Spain","Moncloa - Aravaca, Madrid, Spain",driving,best_guess,1530000000
OK,25516,1451,1438,"Alcobendas, Madrid, Spain","Latina, Madrid, Spain",driving,best_guess,1530000000
OK,26720,1647,1630,"Alcobendas, Madrid, Spain","Carabanchel, Madrid, Spain",driving,best_guess,1530000000
OK,22527,1383,1406,"Alcobendas, Madrid, Spain","Usera, Madrid, Spain",driving,best_guess,1530000000
OK,19210,1152,1150,"Alcobendas, Madrid, Spain","Puente de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,17799,1111,1121,"Alcobendas, Madrid, Spain","Moratalaz, 28030 Madrid, Spain",driving,best_guess,1530000000
OK,14527,931,952,"Alcobendas, Madrid, Spain","Ciudad Lineal, Madrid, Spain",driving,best_guess,1530000000
OK,10594,625,619,"Alcobendas, Madrid, Spain","Hortaleza, Madrid, Spain",driving,best_guess,1530000000
OK,27824,1598,1619,"Alcobendas, Madrid, Spain","Villaverde, Madrid, Spain",driving,best_guess,1530000000
OK,27085,1122,1135,"Alcobendas, Madrid, Spain","Villa de Vallecas, Madrid, Spain",driving,best_guess,1530000000
OK,26410,1551,1563,"Alcobendas, Madrid, Spain","Vicálvaro, Madrid, Spain",driving,best_guess,1530000000
OK,17923,1081,1083,"Alcobendas, Madrid, Spain","San Blas, Madrid, Spain",driving,best_guess,1530000000
OK,14551,856,843,"Alcobendas, Madrid, Spain","Barajas, 28042 Madrid, Spain",driving,best_guess,1530000000
OK,26732,1237,1241,"Alcobendas, Madrid, Spain","Majadahonda, Madrid, Spain",driving,best_guess,1530000000
OK,41971,1870,1930,"Alcobendas, Madrid, Spain","28410 Manzanares el Real, Madrid, Spain",driving,best_guess,1530000000
OK,36901,1510,1564,"Alcobendas, Madrid, Spain","28880 Meco, Madrid, Spain",driving,best_guess,1530000000
OK,32728,1651,1651,"Alcobendas, Madrid, Spain","Mejorada del Campo, Madrid, Spain",driving,best_guess,1530000000
OK,47130,2187,2311,"Alcobendas, Madrid, Spain","28792 Miraflores de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,28693,1291,1309,"Alcobendas, Madrid, Spain","28710 El Molar, Madrid, Spain",driving,best_guess,1530000000
OK,59373,2632,2678,"Alcobendas, Madrid, Spain","Los Molinos, Madrid, Spain",driving,best_guess,1530000000
OK,76351,3289,3308,"Alcobendas, Madrid, Spain","28190 Montejo de la Sierra, Madrid, Spain",driving,best_guess,1530000000
OK,47089,2092,2151,"Alcobendas, Madrid, Spain","28950 Moraleja de Enmedio, Madrid, Spain",driving,best_guess,1530000000
OK,46415,2116,2154,"Alcobendas, Madrid, Spain","Moralzarzal, Madrid, Spain",driving,best_guess,1530000000
OK,48605,2181,2202,"Alcobendas, Madrid, Spain","28530 Morata de Tajuña, Madrid, Spain",driving,best_guess,1530000000
OK,43182,1977,1984,"Alcobendas, Madrid, Spain","Móstoles, Madrid, Spain",driving,best_guess,1530000000
OK,44945,2046,2074,"Alcobendas, Madrid, Spain","28729 Navalafuente, Madrid, Spain",driving,best_guess,1530000000
OK,54712,2190,2203,"Alcobendas, Madrid, Spain","Navalcarnero, 28600, Madrid, Spain",driving,best_guess,1530000000
OK,69078,2712,2748,"Alcobendas, Madrid, Spain","28695 Navas del Rey, Madrid, Spain",driving,best_guess,1530000000
OK,19429,974,995,"Alcobendas, Madrid, Spain","Paracuellos de Jarama, Madrid, Spain",driving,best_guess,1530000000
OK,41621,2125,2118,"Alcobendas, Madrid, Spain","Parla, Madrid, Spain",driving,best_guess,1530000000
OK,50336,2171,2224,"Alcobendas, Madrid, Spain","28189 Patones, Madrid, Spain",driving,best_guess,1530000000
OK,30895,1398,1433,"Alcobendas, Madrid, Spain","28723 Pedrezuela, Madrid, Spain",driving,best_guess,1530000000
